frame_index,has_face,dominant_emotion,face_front
1588,True,happy,True
1589,True,happy,True
1590,True,happy,True
1591,True,happy,True
1592,True,happy,True
1593,True,happy,True
1594,True,happy,True
1595,True,happy,True
1596,True,happy,True
1597,True,neutral,True
1598,True,sad,True
1599,True,neutral,True
1600,True,neutral,True
1601,True,neutral,True
1602,True,neutral,True
1603,True,neutral,True
1604,True,fear,True
1605,True,happy,True
1606,True,happy,True
1607,True,happy,True
1608,True,happy,True
1609,True,happy,True
1610,True,happy,True
1611,True,fear,True
1612,True,fear,True
1613,True,fear,True
1614,True,fear,True
1615,True,happy,True
1616,True,fear,True
1617,True,fear,True
1618,True,happy,True
1619,True,happy,True
1620,True,neutral,True
1621,True,neutral,True
1622,True,neutral,True
1623,True,neutral,True
1624,True,neutral,True
1625,True,neutral,True
1626,True,neutral,True
1627,True,neutral,True
1628,True,neutral,True
1629,True,neutral,True
1630,True,neutral,True
1631,True,neutral,True
1632,True,neutral,True
1633,True,neutral,True
1634,True,neutral,True
1635,True,neutral,True
1636,True,neutral,True
1637,True,neutral,True
1638,True,neutral,True
1639,True,neutral,True
1640,True,neutral,True
1641,True,neutral,True
1642,True,neutral,True
1643,True,neutral,True
1644,True,neutral,True
1645,True,neutral,True
1646,True,neutral,True
1647,True,neutral,True
1648,True,neutral,True
1649,True,neutral,True
1650,True,neutral,True
1651,True,neutral,True
1652,True,neutral,True
1653,True,neutral,True
1654,True,neutral,True
1655,True,neutral,True
1656,True,sad,True
1657,True,sad,True
1658,True,neutral,True
1659,True,sad,True
1660,True,neutral,True
1661,True,neutral,True
1662,True,neutral,True
1663,True,neutral,True
1664,True,neutral,True
1665,True,neutral,True
1666,True,neutral,True
1667,True,neutral,True
1668,True,neutral,True
1669,True,neutral,True
1670,True,neutral,True
1671,True,neutral,True
1672,True,neutral,True
1673,True,neutral,True
1674,True,neutral,True
1675,True,neutral,True
1676,True,neutral,True
1677,True,neutral,True
1678,True,neutral,True
1679,True,neutral,True
1680,True,neutral,True
1681,True,neutral,True
1682,True,neutral,True
1683,True,neutral,True
1684,True,neutral,True
1685,True,neutral,True
1686,True,neutral,True
1687,True,neutral,True
1688,True,neutral,True
1689,True,neutral,True
1690,True,neutral,True
1691,True,neutral,True
1692,True,neutral,True
1693,True,neutral,True
1694,True,neutral,True
1695,True,neutral,True
1696,True,neutral,True
1697,True,neutral,True
1698,True,neutral,True
1699,True,neutral,True
1700,True,neutral,True
1701,True,neutral,True
1702,True,surprise,True
1703,True,surprise,True
1704,True,surprise,True
1705,True,surprise,True
1706,True,neutral,True
1707,True,surprise,True
1708,True,surprise,True
1709,True,surprise,True
1710,False,,True
1711,False,,False
1712,False,,False
1713,False,,False
1714,False,,False
1715,False,,False
1716,False,,False
1717,False,,False
1718,False,,False
1719,False,,False
1720,False,,False
1721,False,,False
1722,False,,False
1723,False,,False
1724,False,,False
1725,False,,False
1726,False,,False
1727,False,,False
1728,False,,False
1729,False,,False
1730,False,,False
1731,False,,False
1732,False,,False
1733,False,,False
1734,False,,False
1735,False,,False
1736,False,,False
1737,False,,False
1738,False,,False
1739,False,,False
1740,False,,False
1741,False,,False
1742,False,,False
1743,False,,False
1744,False,,False
1745,False,,False
1746,False,,False
1747,False,,False
1748,False,,False
1749,False,,False
1750,False,,False
1751,False,,False
1752,False,,False
1753,False,,False
1754,False,,False
1755,False,,False
1756,False,,False
1757,False,,False
1758,False,,False
1759,False,,False
1760,False,,False
1761,False,,False
1762,False,,False
1763,False,,False
1764,False,,False
1765,False,,False
1766,False,,False
1767,False,,False
1768,False,,False
1769,False,,False
1770,False,,False
1771,False,,False
1772,False,,False
1773,False,,False
1774,False,,False
1775,False,,False
1776,False,,False
1777,False,,False
1778,False,,False
1779,False,,False
1780,False,,False
1781,False,,False
1782,False,,False
1783,True,fear,False
1784,False,,False
1785,False,,False
1786,False,,False
1787,False,,False
1788,False,,False
1789,False,,False
1790,False,,False
1791,True,fear,False
1792,True,sad,False
1793,True,sad,False
1794,False,,False
1795,False,,False
1796,False,,False
1797,False,,False
1798,False,,False
1799,False,,False
1800,False,,False
1801,False,,False
1802,False,,False
1803,False,,False
1804,False,,False
1805,False,,False
1806,False,,False
1807,False,,False
1808,False,,False
1809,False,,False
1810,False,,False
1811,False,,False
1812,False,,False
1813,False,,False
1814,False,,False
1815,False,,False
1816,False,,False
1817,False,,False
1818,False,,False
1819,False,,False
1820,False,,False
1821,False,,False
1822,False,,False
1823,False,,False
1824,False,,False
1825,False,,False
1826,False,,False
1827,False,,False
1828,False,,False
1829,False,,False
1830,False,,True
1831,False,,True
1832,False,,True
1833,False,,True
1834,False,,True
1835,False,,True
1836,True,sad,True
1837,True,sad,True
1838,True,fear,True
1839,False,,True
1840,True,fear,True
1841,False,,True
1842,False,,True
1843,False,,True
1844,False,,True
1845,True,fear,True
1846,True,fear,True
1847,True,fear,True
1848,True,fear,True
1849,True,fear,True
1850,True,fear,True
1851,True,fear,True
1852,True,fear,True
1853,False,,True
1854,True,fear,True
1855,False,,True
1856,False,,True
1857,False,,True
1858,True,fear,True
1859,True,fear,True
1860,True,fear,True
1861,True,fear,True
1862,True,fear,True
1863,True,sad,True
1864,True,fear,True
1865,True,sad,True
1866,False,,True
1867,True,fear,True
1868,True,sad,True
1869,True,fear,True
1870,True,fear,True
1871,True,fear,True
1872,True,fear,True
1873,True,fear,True
1874,True,fear,True
1875,True,sad,True
1876,True,fear,True
1877,True,fear,True
1878,True,fear,True
1879,True,fear,True
1880,False,,True
1881,True,fear,True
1882,True,angry,True
1883,False,,True
1884,False,,True
1885,True,fear,True
1886,True,fear,True
1887,False,,True
1888,False,,False
1889,False,,False
1890,False,,False
1891,False,,False
1892,False,,False
1893,False,,False
1894,False,,False
1895,False,,False
1896,False,,False
1897,False,,False
1898,False,,False
1899,False,,False
1900,False,,False
1901,False,,False
1902,False,,False
1903,False,,False
1904,False,,False
1905,False,,False
1906,False,,False
1907,False,,False
1908,False,,False
1909,False,,False
1910,False,,False
1911,False,,False
1912,False,,False
1913,False,,False
1914,False,,False
1915,False,,False
1916,False,,False
1917,False,,False
1918,False,,False
1919,False,,False
1920,False,,False
1921,False,,False
1922,False,,False
1923,False,,False
1924,False,,False
1925,False,,False
1926,False,,False
1927,False,,False
1928,False,,False
1929,False,,False
1930,False,,True
1931,False,,True
1932,False,,True
1933,False,,True
1934,False,,True
1935,False,,True
1936,False,,True
1937,False,,True
1938,False,,True
1939,False,,True
1940,False,,True
1941,False,,True
1942,False,,True
1943,False,,True
1944,False,,True
1945,False,,True
1946,False,,True
1947,False,,True
1948,False,,True
1949,False,,True
1950,False,,True
1951,False,,True
1952,False,,True
1953,False,,True
1954,False,,True
1955,False,,True
1956,False,,True
1957,False,,True
1958,False,,True
1959,False,,True
1960,False,,True
1961,False,,True
1962,False,,True
1963,False,,False
1964,False,,False
1965,False,,False
1966,False,,False
1967,False,,False
1968,False,,False
1969,False,,False
1970,False,,False
1971,False,,False
1972,False,,False
1973,False,,False
1974,False,,False
1975,False,,False
1976,False,,False
1977,False,,False
1978,False,,False
1979,False,,False
1980,False,,False
1981,False,,False
1982,False,,False
1983,False,,False
1984,False,,False
1985,False,,False
1986,False,,False
1987,False,,False
1988,False,,False
1989,False,,False
1990,False,,False
1991,False,,False
1992,False,,False
1993,False,,False
1994,False,,False
1995,False,,False
1996,False,,False
1997,False,,False
1998,False,,False
1999,False,,False
2000,False,,False
2001,False,,False
2002,False,,False
2003,False,,False
2004,False,,False
2005,False,,False
2006,False,,False
2007,False,,False
2008,False,,False
2009,False,,False
2010,False,,False
2011,False,,False
2012,False,,False
2013,False,,False
2014,False,,False
2015,False,,False
2016,False,,False
2017,False,,False
2018,False,,False
2019,False,,False
2020,False,,False
2021,False,,False
2022,False,,False
2023,False,,False
2024,False,,False
2025,False,,False
2026,False,,False
2027,False,,False
2028,False,,False
2029,False,,False
2030,False,,False
2031,False,,False
2032,False,,False
2033,False,,False
2034,False,,False
2035,False,,False
2036,False,,False
2037,False,,False
2038,False,,False
2039,False,,False
2040,False,,False
2041,False,,False
2042,False,,False
2043,False,,False
2044,False,,False
2045,False,,False
2046,False,,False
2047,False,,False
2048,False,,False
2049,False,,False
2050,False,,False
2051,False,,False
2052,False,,False
2053,False,,False
2054,False,,False
2055,False,,False
2056,False,,False
2057,False,,False
2058,False,,False
2059,False,,False
2060,False,,False
2061,False,,False
2062,False,,False
2063,False,,False
2064,False,,False
2065,False,,False
2066,False,,False
2067,False,,False
2068,False,,False
2069,False,,False
2070,False,,False
2071,False,,False
2072,False,,False
2073,False,,False
2074,False,,False
2075,False,,False
2076,False,,False
2077,False,,False
2078,False,,False
2079,False,,False
2080,False,,False
2081,False,,False
2082,False,,False
2083,False,,False
2084,False,,False
2085,False,,False
2086,False,,False
2087,False,,False
2088,False,,False
2089,False,,False
2090,False,,False
2091,False,,False
2092,False,,False
2093,False,,False
2094,False,,False
2095,False,,False
2096,False,,False
2097,False,,False
2098,False,,False
2099,False,,False
2100,False,,False
2101,False,,False
2102,False,,False
2103,False,,False
2104,False,,False
2105,False,,False
2106,False,,False
2107,False,,False
2108,False,,False
2109,False,,False
2110,False,,False
2111,False,,False
2112,False,,False
2113,False,,False
2114,False,,False
2115,False,,False
2116,False,,False
2117,False,,False
2118,False,,False
2119,False,,False
2120,False,,False
2121,False,,False
2122,False,,False
2123,False,,False
2124,False,,False
2125,False,,False
2126,False,,False
2127,False,,False
2128,False,,False
2129,False,,False
2130,False,,False
2131,False,,False
2132,False,,False
2133,False,,False
2134,False,,False
2135,False,,False
2136,False,,False
2137,False,,False
2138,False,,False
2139,False,,False
2140,False,,False
2141,False,,False
2142,False,,False
2143,False,,False
2144,False,,False
2145,False,,False
2146,False,,False
2147,False,,False
2148,False,,False
2149,False,,False
2150,False,,False
2151,False,,False
2152,False,,False
2153,False,,False
2154,False,,False
2155,False,,False
2156,False,,False
2157,False,,False
2158,False,,False
2159,False,,False
2160,False,,False
2161,False,,False
2162,False,,False
2163,False,,False
2164,False,,False
2165,False,,False
2166,False,,False
2167,False,,False
2168,False,,False
2169,False,,False
2170,False,,False
2171,False,,False
2172,False,,False
2173,False,,False
2174,False,,False
2175,False,,False
2176,False,,False
2177,False,,False
2178,False,,False
2179,False,,False
2180,False,,False
2181,False,,False
2182,False,,False
2183,False,,False
2184,False,,False
2185,False,,False
2186,False,,False
2187,False,,False
2188,False,,False
2189,False,,False
2190,False,,False
2191,False,,False
2192,False,,False
2193,False,,False
2194,False,,False
2195,False,,False
2196,False,,False
2197,False,,False
2198,False,,False
2199,False,,False
2200,False,,False
2201,False,,False
2202,False,,False
2203,False,,False
2204,False,,False
2205,False,,False
2206,False,,False
2207,False,,False
2208,False,,False
2209,False,,False
2210,False,,False
2211,False,,False
2212,False,,False
2213,False,,False
2214,False,,False
2215,False,,False
2216,False,,False
2217,False,,False
2218,False,,False
2219,False,,False
2220,False,,False
2221,False,,False
2222,False,,False
2223,False,,False
2224,False,,False
2225,False,,False
2226,False,,False
2227,False,,False
2228,False,,False
2229,False,,False
2230,False,,False
2231,False,,False
2232,False,,False
2233,False,,False
2234,False,,False
2235,False,,False
2236,False,,False
2237,False,,False
2238,False,,False
2239,False,,False
2240,False,,False
2241,False,,False
2242,False,,False
2243,False,,False
2244,False,,False
2245,False,,False
2246,False,,False
2247,False,,False
2248,False,,False
2249,False,,False
2250,False,,False
2251,False,,False
2252,False,,False
2253,False,,False
2254,False,,False
2255,False,,False
2256,False,,False
2257,False,,False
2258,False,,False
2259,False,,False
2260,False,,False
2261,False,,False
2262,False,,False
2263,False,,False
2264,False,,False
2265,False,,False
2266,False,,False
2267,False,,False
2268,False,,False
2269,False,,False
2270,False,,False
2271,False,,False
2272,False,,False
2273,False,,False
2274,False,,False
2275,False,,False
2276,False,,False
2277,False,,False
2278,False,,False
2279,False,,False
2280,False,,False
2281,False,,False
2282,False,,False
2283,False,,False
2284,False,,False
2285,False,,False
2286,False,,False
2287,False,,False
2288,False,,False
2289,False,,False
2290,False,,False
2291,False,,False
2292,False,,False
2293,False,,False
2294,False,,False
2295,False,,False
2296,False,,False
2297,False,,False
2298,False,,False
2299,False,,False
2300,False,,False
2301,False,,False
2302,False,,False
2303,False,,False
2304,False,,False
2305,False,,False
2306,False,,False
2307,False,,False
2308,False,,False
2309,False,,False
2310,False,,False
2311,False,,False
2312,False,,False
2313,False,,False
2314,False,,False
2315,False,,False
2316,False,,False
2317,False,,False
2318,False,,False
2319,False,,False
2320,False,,False
2321,False,,False
2322,False,,False
2323,False,,False
2324,False,,False
2325,False,,False
2326,False,,False
2327,False,,False
2328,False,,False
2329,False,,False
2330,False,,False
2331,False,,False
2332,False,,False
2333,False,,False
2334,False,,False
2335,False,,False
2336,False,,False
2337,False,,False
2338,False,,False
2339,False,,False
2340,False,,False
2341,False,,False
2342,False,,False
2343,False,,False
2344,False,,False
2345,False,,False
2346,False,,False
2347,False,,False
2348,False,,False
2349,False,,False
2350,False,,False
2351,False,,False
2352,False,,False
2353,False,,False
2354,False,,False
2355,False,,False
2356,False,,False
2357,False,,False
2358,False,,False
2359,False,,False
2360,False,,False
2361,False,,False
2362,False,,False
2363,False,,False
2364,False,,False
2365,False,,False
2366,False,,False
2367,False,,False
2368,False,,False
2369,False,,False
2370,False,,False
2371,False,,False
2372,False,,False
2373,False,,False
2374,False,,False
2375,False,,False
2376,False,,False
2377,False,,False
2378,False,,False
2379,False,,False
2380,False,,False
2381,False,,False
2382,False,,False
2383,False,,False
2384,False,,False
2385,False,,False
2386,False,,False
2387,False,,False
2388,False,,False
2389,False,,False
2390,False,,False
2391,False,,False
2392,False,,False
2393,False,,False
2394,False,,False
2395,False,,False
2396,False,,False
2397,False,,False
2398,False,,False
2399,False,,False
2400,False,,False
2401,False,,False
2402,False,,False
2403,False,,False
2404,False,,False
2405,False,,False
2406,False,,False
2407,False,,False
2408,False,,False
2409,False,,False
2410,False,,False
2411,False,,False
2412,False,,False
2413,False,,False
2414,False,,False
2415,False,,False
2416,False,,False
2417,False,,False
2418,False,,False
2419,False,,False
2420,False,,False
2421,False,,False
2422,False,,False
2423,False,,False
2424,False,,False
2425,False,,False
2426,False,,False
2427,False,,False
2428,False,,False
2429,False,,False
2430,False,,False
2431,False,,False
2432,False,,False
2433,False,,False
2434,False,,False
2435,False,,False
2436,False,,False
2437,False,,False
2438,False,,False
2439,False,,False
2440,False,,False
2441,False,,False
2442,False,,False
2443,False,,False
2444,False,,False
2445,False,,False
2446,False,,False
2447,False,,False
2448,False,,False
2449,False,,False
2450,False,,False
2451,False,,False
2452,False,,False
2453,False,,False
2454,False,,False
2455,False,,False
2456,False,,False
2457,False,,False
2458,False,,False
2459,False,,False
2460,False,,False
2461,False,,False
2462,False,,False
2463,False,,False
2464,False,,False
2465,False,,False
2466,False,,False
2467,False,,False
2468,False,,False
2469,False,,False
2470,False,,False
2471,False,,False
2472,False,,False
2473,False,,False
2474,False,,False
2475,False,,False
2476,False,,False
2477,False,,False
2478,False,,False
2479,False,,False
2480,False,,False
2481,False,,False
2482,False,,False
2483,False,,False
2484,False,,False
2485,False,,False
2486,False,,False
2487,False,,False
2488,False,,False
2489,False,,False
2490,True,sad,False
2491,False,,False
2492,False,,False
2493,False,,False
2494,False,,False
2495,False,,False
2496,False,,False
2497,False,,False
2498,False,,False
2499,False,,False
2500,False,,False
2501,False,,False
2502,False,,False
2503,False,,False
2504,False,,False
2505,False,,False
2506,False,,False
2507,False,,False
2508,False,,False
2509,False,,False
2510,False,,False
2511,False,,False
2512,False,,False
2513,False,,False
2514,False,,False
2515,False,,False
2516,False,,False
2517,False,,False
2518,False,,False
2519,False,,False
2520,False,,False
2521,False,,False
2522,False,,False
2523,False,,False
2524,False,,False
2525,False,,False
2526,False,,False
2527,False,,False
2528,False,,False
2529,False,,False
2530,False,,False
2531,False,,False
2532,False,,False
2533,False,,False
2534,False,,False
2535,False,,False
2536,False,,False
2537,False,,False
2538,False,,False
2539,False,,False
2540,False,,False
2541,False,,False
2542,False,,False
2543,False,,False
2544,False,,False
2545,False,,False
2546,False,,False
2547,False,,False
2548,False,,False
2549,False,,False
2550,False,,False
2551,False,,False
2552,False,,False
2553,False,,False
2554,False,,False
2555,False,,False
2556,False,,False
2557,False,,False
2558,False,,False
2559,False,,False
2560,False,,False
2561,False,,False
2562,False,,False
2563,False,,False
2564,False,,False
2565,False,,False
2566,False,,False
2567,False,,False
2568,False,,False
2569,False,,False
2570,False,,False
2571,False,,False
2572,False,,False
2573,False,,False
2574,False,,False
2575,False,,False
2576,False,,False
2577,False,,False
2578,False,,False
2579,False,,False
2580,False,,False
2581,False,,False
2582,True,happy,False
2583,False,,False
2584,False,,False
2585,False,,False
2586,False,,False
2587,False,,False
2588,False,,False
2589,False,,False
2590,False,,False
2591,False,,False
2592,False,,False
2593,False,,False
2594,False,,False
2595,False,,False
2596,False,,False
2597,False,,False
2598,False,,False
2599,False,,False
2600,False,,False
2601,False,,False
2602,False,,False
2603,False,,False
2604,False,,False
2605,False,,False
2606,False,,False
2607,False,,False
2608,False,,False
2609,False,,False
2610,False,,False
2611,False,,False
2612,False,,False
2613,False,,False
2614,False,,False
2615,False,,False
2616,False,,False
2617,False,,False
2618,False,,False
2619,False,,False
2620,False,,False
2621,False,,False
2622,False,,False
2623,False,,False
2624,False,,False
2625,False,,False
2626,False,,False
2627,False,,False
2628,False,,False
2629,False,,False
2630,False,,False
2631,False,,False
2632,False,,False
2633,False,,False
2634,False,,False
2635,False,,False
2636,False,,False
2637,False,,False
2638,False,,False
2639,False,,False
2640,False,,False
2641,False,,False
2642,False,,False
2643,False,,False
2644,False,,False
2645,False,,False
2646,False,,False
2647,False,,False
2648,False,,False
2649,False,,False
2650,False,,False
2651,False,,False
2652,False,,False
2653,False,,False
2654,False,,False
2655,False,,False
2656,False,,False
2657,False,,False
2658,False,,False
2659,False,,False
2660,False,,False
2661,False,,False
2662,False,,False
2663,False,,False
2664,False,,False
2665,False,,False
2666,False,,False
2667,False,,False
2668,False,,False
2669,False,,False
2670,False,,False
2671,False,,False
2672,False,,False
2673,False,,False
2674,False,,False
2675,False,,False
2676,True,neutral,False
2677,True,neutral,False
2678,True,neutral,False
2679,True,neutral,False
2680,True,neutral,False
2681,True,fear,False
2682,False,,False
2683,False,,False
2684,False,,False
2685,False,,False
2686,False,,False
2687,False,,False
2688,False,,False
2689,False,,False
2690,False,,False
2691,False,,False
2692,False,,False
2693,False,,False
2694,False,,False
2695,False,,False
2696,False,,False
2697,False,,False
2698,False,,False
2699,False,,False
2700,False,,False
2701,False,,False
2702,False,,False
2703,False,,False
2704,False,,False
2705,False,,False
2706,False,,False
2707,False,,False
2708,False,,False
2709,False,,False
2710,False,,False
2711,False,,False
2712,False,,False
2713,False,,False
2714,False,,False
2715,False,,False
2716,False,,False
2717,False,,False
2718,False,,False
2719,False,,False
2720,False,,False
2721,False,,False
2722,False,,False
2723,False,,False
2724,False,,False
2725,False,,False
2726,False,,False
2727,False,,False
2728,False,,False
2729,False,,False
2730,False,,False
2731,False,,False
2732,False,,False
2733,False,,False
2734,False,,False
2735,False,,False
2736,False,,False
2737,False,,False
2738,False,,False
2739,False,,False
2740,False,,False
2741,False,,False
2742,False,,False
2743,False,,False
2744,False,,False
2745,False,,False
2746,False,,False
2747,False,,False
2748,False,,False
2749,False,,False
2750,False,,False
2751,False,,False
2752,False,,False
2753,False,,False
2754,False,,False
2755,False,,False
2756,False,,False
2757,False,,False
2758,False,,False
2759,False,,False
2760,False,,False
2761,False,,False
2762,False,,False
2763,False,,False
2764,False,,False
2765,False,,False
2766,False,,False
2767,False,,False
2768,False,,False
2769,False,,False
2770,False,,False
2771,False,,False
2772,False,,False
2773,False,,False
2774,False,,False
2775,False,,False
2776,False,,False
2777,False,,False
2778,False,,False
2779,False,,False
2780,False,,False
2781,False,,False
2782,False,,False
2783,False,,False
2784,False,,False
2785,False,,False
2786,False,,False
2787,False,,False
2788,False,,False
2789,False,,False
2790,False,,False
2791,False,,False
2792,False,,False
2793,False,,False
2794,False,,False
2795,False,,False
2796,False,,False
2797,False,,False
2798,False,,False
2799,False,,False
2800,False,,False
2801,False,,False
2802,False,,False
2803,False,,False
2804,False,,False
2805,False,,False
2806,False,,False
2807,False,,False
2808,False,,False
2809,False,,False
2810,False,,False
2811,False,,False
2812,False,,False
2813,False,,False
2814,False,,False
2815,False,,False
2816,False,,False
2817,False,,False
2818,False,,False
2819,True,neutral,False
2820,True,neutral,False
2821,False,,False
2822,True,neutral,False
2823,True,neutral,False
2824,False,,False
2825,False,,False
2826,False,,False
2827,False,,False
2828,False,,False
2829,False,,False
2830,False,,False
2831,False,,False
2832,False,,False
2833,False,,False
2834,False,,False
2835,False,,False
2836,False,,False
2837,False,,False
2838,False,,False
2839,True,neutral,False
2840,True,neutral,False
2841,False,,False
2842,False,,False
2843,True,fear,False
2844,False,,False
2845,True,happy,False
2846,False,,False
2847,False,,False
2848,False,,False
2849,False,,False
2850,False,,False
2851,False,,False
2852,False,,False
2853,True,happy,False
2854,False,,False
2855,False,,False
2856,False,,False
2857,False,,False
2858,False,,False
2859,False,,False
2860,False,,False
2861,False,,False
2862,False,,False
2863,True,sad,False
2864,False,,False
2865,False,,False
2866,False,,False
2867,False,,False
2868,False,,False
2869,False,,False
2870,False,,False
2871,False,,False
2872,False,,False
2873,False,,False
2874,True,surprise,False
2875,False,,False
2876,False,,False
2877,False,,False
2878,False,,False
2879,False,,False
2880,False,,False
2881,False,,False
2882,False,,False
2883,False,,False
2884,False,,False
2885,False,,False
2886,False,,False
2887,False,,False
2888,False,,False
2889,False,,False
2890,False,,False
2891,False,,False
2892,False,,False
2893,False,,False
2894,False,,False
2895,False,,False
2896,False,,False
2897,False,,False
2898,False,,False
2899,False,,False
2900,False,,False
2901,False,,False
2902,False,,False
2903,False,,False
2904,False,,False
2905,False,,False
2906,False,,False
2907,False,,False
2908,False,,False
2909,False,,False
2910,False,,False
2911,False,,False
2912,False,,False
2913,False,,False
2914,False,,False
2915,False,,False
2916,False,,False
2917,False,,False
2918,False,,False
2919,False,,False
2920,False,,False
2921,False,,False
2922,False,,False
2923,False,,False
2924,False,,False
2925,False,,False
2926,False,,False
2927,False,,False
2928,False,,False
2929,False,,False
2930,False,,False
2931,False,,False
2932,False,,False
2933,False,,False
2934,False,,False
2935,False,,False
2936,False,,False
2937,False,,False
2938,False,,False
2939,False,,False
2940,False,,False
2941,False,,False
2942,False,,True
2943,False,,False
2944,False,,False
2945,False,,True
2946,False,,True
2947,False,,False
2948,False,,False
2949,False,,False
2950,False,,False
2951,False,,False
2952,False,,False
2953,False,,True
2954,False,,True
2955,False,,True
2956,False,,True
2957,False,,False
2958,False,,False
2959,False,,False
2960,False,,False
2961,False,,False
2962,False,,False
2963,False,,False
2964,False,,False
2965,False,,False
2966,False,,False
2967,False,,False
2968,False,,False
2969,False,,False
2970,False,,False
2971,False,,False
2972,False,,False
2973,False,,False
2974,False,,False
2975,False,,False
2976,False,,True
2977,False,,False
2978,False,,False
2979,False,,False
2980,False,,False
2981,False,,False
2982,False,,False
2983,False,,False
2984,False,,False
2985,False,,False
2986,False,,False
2987,False,,False
2988,False,,False
2989,False,,False
2990,False,,False
2991,False,,False
2992,False,,False
2993,False,,False
2994,False,,False
2995,False,,False
2996,False,,False
2997,False,,False
2998,False,,False
2999,True,fear,False
3000,False,,False
3001,False,,False
3002,False,,False
3003,False,,False
3004,False,,False
3005,False,,False
3006,False,,False
3007,False,,False
3008,False,,False
3009,False,,False
3010,False,,False
3011,False,,False
3012,False,,False
3013,False,,False
3014,False,,False
3015,False,,False
3016,False,,False
3017,False,,False
3018,False,,False
3019,False,,False
3020,False,,False
3021,False,,False
3022,False,,False
3023,True,fear,False
3024,True,fear,False
3025,True,fear,False
3026,False,,False
3027,False,,False
3028,False,,False
3029,False,,True
3030,False,,False
3031,False,,False
3032,False,,False
3033,False,,False
3034,False,,False
3035,False,,False
3036,False,,False
3037,False,,False
3038,False,,False
3039,False,,False
3040,False,,False
3041,False,,False
3042,False,,False
3043,False,,False
3044,False,,False
3045,False,,False
3046,False,,False
3047,False,,False
3048,False,,False
3049,False,,False
3050,False,,False
3051,False,,False
3052,False,,False
3053,False,,False
3054,False,,False
3055,False,,False
3056,False,,False
3057,False,,False
3058,False,,False
3059,False,,False
3060,False,,False
3061,False,,False
3062,False,,False
3063,False,,False
3064,False,,False
3065,False,,False
3066,False,,False
3067,False,,False
3068,False,,False
3069,False,,False
3070,False,,False
3071,False,,False
3072,False,,False
3073,False,,False
3074,False,,False
3075,False,,False
3076,False,,False
3077,False,,False
3078,False,,False
3079,False,,False
3080,False,,False
3081,False,,False
3082,False,,False
3083,False,,False
3084,False,,False
3085,False,,False
3086,False,,False
3087,False,,False
3088,False,,False
3089,False,,False
3090,False,,False
3091,False,,False
3092,False,,False
3093,False,,False
3094,False,,False
3095,False,,False
3096,False,,False
3097,False,,False
3098,False,,False
3099,False,,False
3100,False,,False
3101,False,,False
3102,False,,False
3103,False,,False
3104,False,,False
3105,False,,False
3106,False,,False
3107,False,,False
3108,False,,False
3109,False,,False
3110,False,,False
3111,False,,False
3112,False,,False
3113,False,,False
3114,False,,False
3115,False,,False
3116,False,,False
3117,False,,False
3118,False,,False
3119,False,,False
3120,False,,False
3121,False,,False
3122,False,,False
3123,True,sad,False
3124,True,sad,False
3125,False,,False
3126,False,,False
3127,False,,False
3128,False,,False
3129,False,,False
3130,False,,False
3131,False,,False
3132,False,,False
3133,False,,True
3134,False,,False
3135,False,,True
3136,False,,False
3137,False,,False
3138,False,,False
3139,False,,True
3140,False,,False
3141,False,,True
3142,False,,False
3143,False,,False
3144,False,,False
3145,True,happy,False
3146,True,neutral,False
3147,True,neutral,False
3148,True,neutral,False
3149,True,happy,False
3150,True,happy,False
3151,True,happy,False
3152,True,happy,False
3153,True,happy,False
3154,True,happy,True
3155,True,happy,False
3156,True,happy,False
3157,True,happy,False
3158,True,happy,False
3159,True,happy,False
3160,True,happy,False
3161,True,happy,False
3162,True,happy,False
3163,True,happy,False
3164,True,happy,False
3165,True,happy,False
3166,True,happy,False
3167,True,happy,True
3168,True,happy,True
3169,True,happy,True
3170,True,happy,True
3171,True,happy,False
3172,True,happy,False
3173,True,happy,False
3174,True,happy,False
3175,True,happy,False
3176,True,happy,False
3177,True,happy,True
3178,True,happy,False
3179,True,happy,True
3180,True,happy,True
3181,True,happy,True
3182,True,happy,False
3183,True,happy,False
3184,True,happy,False
3185,True,happy,False
3186,True,happy,False
3187,True,happy,False
3188,True,happy,False
3189,True,happy,False
3190,True,happy,True
3191,True,happy,False
3192,True,happy,False
3193,True,happy,True
3194,True,happy,False
3195,True,happy,True
3196,True,happy,True
3197,True,happy,True
3198,True,happy,True
3199,True,happy,True
3200,True,happy,False
3201,True,happy,False
3202,True,happy,False
3203,True,happy,False
3204,True,happy,False
3205,True,happy,False
3206,True,happy,False
3207,True,happy,False
3208,True,happy,False
3209,True,happy,False
3210,True,happy,False
3211,True,happy,False
3212,True,happy,False
3213,True,happy,False
3214,True,happy,False
3215,True,happy,False
3216,True,happy,False
3217,True,happy,False
3218,True,happy,False
3219,True,happy,False
3220,True,happy,False
3221,True,happy,False
3222,True,happy,False
3223,True,happy,False
3224,True,happy,False
3225,True,happy,False
3226,True,happy,False
3227,True,happy,False
3228,True,happy,False
3229,True,happy,False
3230,True,happy,False
3231,True,fear,False
3232,True,fear,False
3233,True,fear,False
3234,True,fear,False
3235,True,happy,False
3236,True,neutral,False
3237,True,happy,False
3238,True,happy,False
3239,True,neutral,False
3240,True,neutral,False
3241,True,neutral,False
3242,True,neutral,False
3243,True,happy,False
3244,True,neutral,False
3245,True,neutral,False
3246,True,neutral,False
